ResponseId,survey_year,primary_affiliation,commute_miles,calculated_distance_mi,days_walk,days_bike,days_drive_alone,days_carpool,days_bus,days_other,weekly_trips,carpool_occupants,parking_location,cross_streets,university_residence,gender,ethnicity,lives_in_university_housing,enrollment_status,age,yearly_home_trips,vehicle_type,student_classification,campus_location,permanent_zipcode,parking_permit,home_travel_mode,latitude,longitude
R_D8gGYz3rM95RPHP,2021,Student,3.0,2.127468831550568,0,0,2,3,0,0,5.0,1,Permit parking on campus,Howell & Philips,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,25-29,,Gas - SUV,Graduate Student,Mountain Campus (Main Campus),,Student: Half Year,,46.88099,-113.9987
R_1Lv2BMKYAYArD49,2021,Staff,3.5,3.157906621321799,0,0,5,0,0,0,5.0,,Permit parking on campus,Wyoming and Curtis,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Part-time,60+,,Electric hybrid,,Mountain Campus (Main Campus),,Go Green,,46.87194,-114.03164
R_1rwzayA12pYeLKY,2021,Staff,6.0,7.218609787827678,0,0,7,0,0,0,7.0,,Other,Hobson Lane and Lower miller creek,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,40-49,,Gas- sedan,,Mountain Campus (Main Campus),,,,46.81392,-114.07599
R_SV1KEg0DKij36al,2021,Student,3.0,3.307193836593768,0,0,5,0,0,0,5.0,,Permit parking on campus,Otis St & Shakespeare,,Female,Hispanic or Latino,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,,Gas- sedan,Junior,Mountain Campus (Main Campus),,Student: Half Year,,46.89153,-114.0093
R_AzgLEeKIZc4Q7sJ,2021,Student,1.5,1.8259030547910562,0,2,0,0,2,0,4.0,,Other,Orange & N 2nd,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,,,Senior,Mountain Campus (Main Campus),,,,46.87869,-113.9943
R_1ieaFwptwXFWM5Y,2021,Staff,0.0,,0,0,0,0,0,1,0.0,,Hourly pay parking on campus,Kennett and N. 5th St. W.,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,50-59,,,,Mountain Campus (Main Campus),,,,,
R_pPN7MsXUoSBP1mx,2021,Student,2.0,2.173489164928572,0,0,0,5,0,0,5.0,1,Other,5th and Russell,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,25-29,1-2,,Graduate Student,Mountain Campus (Main Campus),,,Other,46.86504,-114.01855
R_tVBiRMPlbiSSd2h,2021,Faculty,2.0,2.188733071723571,0,4,0,0,1,0,5.0,,On-street parking close to campus that does not require a UM permit,Worden and Howell,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,30-39,,,,Mountain Campus (Main Campus),,,,46.88199,-113.99768
R_sNz7CLQaZF4IFbz,2021,Faculty,7.0,5.057925089383777,0,0,5,0,0,0,5.0,,Permit parking on campus,addie court and grandview,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,60+,,Gas - SUV,,Mountain Campus (Main Campus),,Faculty / Staff,,46.81412,-114.0272
R_1dE4qTRfvPkLPGv,2021,Faculty,8.0,9.059331713478507,0,0,6,0,0,1,5.0,,On-street parking close to campus that does not require a UM permit,Quail and mullan,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,,Gas - SUV,,Mountain Campus (Main Campus),,,,46.89464,-114.11804
R_1pYEoc8qJAXfpeo,2021,Student,2.0,1.6042258746865599,0,0,3,1,0,0,4.0,1,On-street parking close to campus that does not require a UM permit,Franklin and Cleveland,,Non-binary,Asian or Pacific Islander,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,1-2,Gas- sedan,Senior,Mountain Campus (Main Campus),,,Other,46.86142,-114.01032
R_vN3pKTqk4tsXnZ7,2021,Student,2.0,,0,2,0,0,4,0,6.0,,Do not drive to campus,,Lewis & Clark Villages,Non-binary,White or Caucasian,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,17-24,1-2,,Junior,Mountain Campus (Main Campus),59801,,Plane,,
R_1rfCszLvPbfy1sa,2021,Staff,1.6,1.5190444001316206,3,0,1,0,0,0,4.0,,Permit parking on campus,higgin & Fairview,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Part-time,60+,,Gas- sedan,,Mountain Campus (Main Campus),,,,46.8461,-113.99735
R_31YERQizMFkh8kz,2021,Student,,,5,0,0,0,0,0,,,,,Residence Hall on campus,Male,Hispanic or Latino,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,17-24,,,Freshman,Mountain Campus (Main Campus),59801,,,,
R_1C9FDi75yKRjPHu,2021,Staff,13.0,,0,0,5,0,0,0,5.0,,Permit parking on campus,Hwy 93 & I90,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,50-59,,Gas - SUV,,Mountain Campus (Main Campus),,Faculty / Staff,,,
R_2OYzy198bOughPo,2021,Staff,3.0,,0,2,0,0,0,0,2.0,,,,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Part-time,50-59,,,,Mountain Campus (Main Campus),,,,,
R_3LaNecebSPQ1y1p,2021,Faculty,3.0,,0,0,5,0,0,0,5.0,,Permit parking on campus,S Easy St & Joseph Ct,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,30-39,,Gas- sedan,,Mountain Campus (Main Campus),,Faculty / Staff,,,
R_2bZRbZXGuja0w5o,2021,Staff,1.5,1.435406952548132,0,0,5,0,0,0,5.0,,On-street parking on campus that requires a UM permit,Hickory and 5th,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,40-49,,Gas - SUV,,Mountain Campus (Main Campus),,Faculty / Staff,,46.86501,-114.00658
R_3q9HhlY6B1yMfOa,2021,Staff,20.8,,0,0,0,5,0,0,5.0,i dont carpool :),On-street parking on campus that requires a UM permit,i live in frenchtown,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,30-39,,,,Mountain Campus (Main Campus),,Faculty / Staff,,,
R_1MJKgBiRNxrHa4H,2021,Faculty,5.0,,0,0,0,4,0,0,4.0,,Permit parking on campus,Scott Allen Drive & Jaiden Lane,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,40-49,,,,Mountain Campus (Main Campus),,Faculty / Staff,,,
R_1IckWto0smdEfVv,2021,Faculty,12.0,,0,0,5,0,0,0,5.0,,Reserved parking on campus,Big Flat Road & Valley Wind Ln,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Part-time,30-39,,Gas - truck,,Mountain Campus (Main Campus),,"Faculty / Staff,Reserved",,,
R_1KdlfCWwalUrcWc,2021,Staff,3.2,3.6869583768201393,0,0,5,0,0,0,5.0,,On-street parking close to campus that does not require a UM permit,39th & Paxson,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,60+,,Gas- sedan,,Mountain Campus (Main Campus),,,,46.83425,-114.02893
R_3qvZoO4LWf2yCZx,2021,Student,1.0,,7,0,0,0,0,0,15.0,,Permit parking on campus,,Residence Hall on campus,Male,Multiracial or Biracial,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,17-24,,,Freshman,Mountain Campus (Main Campus),59801,Student: Full Year,,,
R_3k5pe1IZO8qTAYH,2021,Student,2.0,1.8130190861413562,0,7,0,0,0,0,5.0,,,Mount & Stephens,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,25-29,,,Other,,,,,46.85604,-114.01303
R_3p9Wxf4R5Cy7apd,2021,Student,5.0,1.4735621859812746,0,0,0,7,0,0,10.0,1,Permit parking on campus,Orange and craig,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,3-5,,Sophomore,Mountain Campus (Main Campus),,Student: Full Year,Car (alone),46.87046,-114.00271
R_1Hi8Sb7AbYltviL,2021,Staff,4.0,3.351739164389658,0,0,0,5,0,0,5.0,0,On-street parking close to campus that does not require a UM permit,3rd and Davis,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,50-59,,,,Mountain Campus (Main Campus),,,,46.86693,-114.03684
R_3NR5iG4mwuRy7yO,2021,Staff,3.0,2.981479095264457,0,0,6,0,0,0,5.0,,Permit parking on campus,34th and Russel ,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,30-39,,Gas - truck,,Mountain Campus (Main Campus),,Faculty / Staff,,46.83751,-114.01827
R_wTNSQyoRbxPhGNz,2021,Staff,15.0,5.588706125772469,0,0,7,0,0,0,7.0,,Permit parking on campus,upper miller creek,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,50-59,,Gas- sedan,,Mountain Campus (Main Campus),,Faculty / Staff,,46.8179,-114.04738
R_1pMstUYTiZLxYXs,2021,Staff,3.0,3.1995207086031594,0,0,5,0,0,0,4.0,,On-street parking close to campus that does not require a UM permit,39th & Russell ,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,30-39,,Gas - SUV,,Mountain Campus (Main Campus),,,,46.8343,-114.01825
R_sX1KWGccyDsUWg9,2021,Student,2.5,3.1995207086031594,0,0,1,0,2,0,3.0,,On-street parking close to campus that does not require a UM permit,Russel and 39th,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,25-29,,Gas- sedan,Graduate Student,Mountain Campus (Main Campus),,,,46.8343,-114.01825
R_aaTuj7hhGK3M9KV,2021,Student,5.0,4.160933755178637,0,0,4,0,0,0,4.0,,Permit parking on campus,N Reserve & Mullan Rd,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,25-29,,Gas- sedan,Graduate Student,Mountain Campus (Main Campus),,Student: Full Year,,46.88506,-114.03934
R_PLmNMxsreIszg09,2021,Student,1.0,,0,4,1,0,0,0,8.0,,On-street parking close to campus that does not require a UM permit,,Lewis & Clark Villages,Female,White or Caucasian,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,17-24,1-2,,Sophomore,Mountain Campus (Main Campus),95060,Lewis & Clark Villages resident,Plane,,
R_3DdzXVbuQHLgNvU,2021,Student,1.0,,1,0,4,0,0,0,5.0,,Permit parking on campus,,Toole Villages,Female,White or Caucasian,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,25-29,,,Other,Mountain Campus (Main Campus),59801,"Student: Full Year,University Villages resident",,,
R_Qh8NvYhaue3oPD3,2021,Faculty,2.0,2.082065447048746,0,4,0,1,0,0,5.0,0,Permit parking on campus,Missoula and Richard,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,40-49,,,,Mountain Campus (Main Campus),,Faculty / Staff,,46.88019,-113.97095
R_1OiWXYrPZfsYxBi,2021,Faculty,1.0,1.3243187818798217,0,0,5,0,0,0,5.0,,Permit parking on campus,Florence & Rollins,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,40-49,,Electric hybrid,,Mountain Campus (Main Campus),,Faculty / Staff,,46.86332,-114.00547
R_1q973ifgPuTAeIs,2021,Staff,1.5,1.5482599216325181,0,5,0,0,0,0,5.0,,Hourly pay parking on campus,Van Buren & Willow,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,30-39,,,,Mountain Campus (Main Campus),,,,46.87503,-113.97457
R_1dh4lHvNWASchc3,2021,Student,4.0,4.221544131244282,0,0,0,4,0,0,4.0,1,Permit parking on campus,39th & reserve,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,6-10,,Graduate Student,Mountain Campus (Main Campus),,Student: Full Year,Car (alone),46.83421,-114.03949
R_334tvdKcUYeQbMa,2021,Student,3.0,3.157906621321799,0,5,0,0,0,0,6.0,,On-street parking close to campus that does not require a UM permit,S Curtis St & Wyoming,,Prefer to not say,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,,,Graduate Student,Mountain Campus (Main Campus),,,,46.87194,-114.03164
R_3yOlNla0fp6lUhr,2021,Student,1.5,,0,0,4,0,0,0,4.0,,Permit parking on campus,,Toole Villages,Female,White or Caucasian,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,30-39,,,Graduate Student,Mountain Campus (Main Campus),59801,"Student: Full Year,University Villages resident",,,
R_3fDaaL8IbYwTejQ,2021,Staff,9.0,7.329042007131461,0,0,0,0,0,0,5.0,,Permit parking on campus,Trails End Rd and Upper Miller Creek,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,50-59,,,,Mountain Campus (Main Campus),,Faculty / Staff,,46.79087,-114.03948
R_3FR1D8tLPVwf2uT,2021,Student,2.0,,0,6,0,0,0,0,6.0,,Do not drive to campus,,Lewis & Clark Villages,Male,White or Caucasian,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,17-24,,,Other,Mountain Campus (Main Campus),59801,,,,
R_3fjhFegkOystMfb,2021,Student,2.0,,0,0,0,4,1,0,7.0,,Do not drive to campus,,Lewis & Clark Villages,Female,White or Caucasian,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,17-24,6-10,,Sophomore,Mountain Campus (Main Campus),59912,Lewis & Clark Villages resident,Carpool with others from UM,,
R_eDvRpJSikFVjOs9,2021,Student,1.5,2.779853359214484,0,0,2,1,0,0,3.0,1,Permit parking on campus,Livingston & Johnson ,,Non-binary,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,,Electric hybrid,Graduate Student,Mountain Campus (Main Campus),,Student: Half Year,,46.85515,-114.02821
R_3n6LacXJdWrvRGs,2021,Student,30.0,,0,0,4,0,0,0,4.0,,Permit parking on campus,Kootenai Creek and Salish Trail,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,,Gas - SUV,Senior,Mountain Campus (Main Campus),,Student: Half Year,,,
R_42x3JpWS8WzMCTn,2021,Student,7.0,4.160933755178637,0,0,0,5,0,0,5.0,1,Permit parking on campus,Reserve & Mullan,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,,,Senior,Mountain Campus (Main Campus),,Student: Full Year,,46.88506,-114.03934
R_AyYI9iRIXFfDoIh,2021,Student,0.0,,5,0,1,0,0,0,,,Permit parking on campus,,Residence Hall on campus,Female,White or Caucasian,"Yes (e.g., residence hall, University Villages, Lewis & Clark, etc.)",Full-time,17-24,6-10,,Freshman,Mountain Campus (Main Campus),83864,Student: Full Year,Car (alone),,
R_2cw2fZc1rnCDu2G,2021,Student,0.75,0.5906142761865392,0,5,0,0,0,0,15.0,,Do not drive to campus,6th and Hilda,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,3-5,,Senior,Mountain Campus (Main Campus),,,Carpool with others from UM,46.864,-113.99256
R_0iUJia1g8PbrRK1,2021,Staff,1.5,1.8179731525318592,0,1,2,0,0,0,3.0,,Permit parking on campus,Sentinel and Higgins,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,30-39,,Gas - SUV,,Mountain Campus (Main Campus),,Faculty / Staff,,46.84247,-113.99732
R_2zok28AldhX9quk,2021,Staff,3.0,2.9234592922618488,0,0,6,0,0,0,6.0,,Reserved parking on campus,Higgins and High Park Way,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,30-39,,Gas - SUV,,Mountain Campus (Main Campus),,Reserved,,46.83526,-114.01314
R_1fjGwhddpOC9BC4,2021,Student,0.25,,3,0,0,0,0,0,5.0,,Do not drive to campus,S 5th E & Arthur Ave,,Non-binary,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,,,Graduate Student,Mountain Campus (Main Campus),,,,,
R_vZxmcx7lT6MS9ah,2021,Student,2.5,2.251119017022466,0,4,0,0,0,0,4.0,,Do not drive to campus,Howell and Holmes,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,25-29,,,Graduate Student,Mountain Campus (Main Campus),,,,46.88198,-114.0002
R_3fH6ibluBFwt6hU,2021,Student,2.5,2.145996391487669,0,0,1,0,6,0,5.0,,Permit parking on campus,Pattee Canyon Dr & Hillcrest ,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,30-39,,Gas- sedan,Graduate Student,Mountain Campus (Main Campus),,,,46.83748,-113.9912
R_2TBu6aftUtXPk9w,2021,Faculty,1.5,1.031115520594683,0,4,1,0,0,0,5.0,,Permit parking on campus,4th and Myrtle,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,50-59,,,,Mountain Campus (Main Campus),,Faculty / Staff,,46.86598,-113.99895
R_sI6RDeDDpy1Smhr,2021,Student,24.0,,0,0,5,0,0,0,10.0,,Permit parking on campus,Sorrel Springs ,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,11 or more,Gas- sedan,Freshman,Mountain Campus (Main Campus),,Student: Full Year,Car (alone),,
R_4GdNB0stDSX8FR7,2021,Student,3.0,4.160933755178637,0,0,5,0,0,0,5.0,,Permit parking on campus,Mullan & Reserve,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,25-29,,Gas - truck,Graduate Student,Mountain Campus (Main Campus),,Student: Full Year,,46.88506,-114.03934
R_XyS9KIfisdEFgzv,2021,Student,2.0,3.1492660219995736,0,1,0,0,0,0,1.0,,Hourly pay parking on campus,3rd & Augusta,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Part-time,60+,,,Graduate Student,Mountain Campus (Main Campus),,,,46.86694,-114.0336
R_AopML9Vevl8RetX,2021,Staff,8.0,7.343557787056143,0,0,5,1,0,0,5.0,1,Permit parking on campus,Calistoga Lane & Sonoma,,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,40-49,,Gas - SUV,,Mountain Campus (Main Campus),,Faculty / Staff,,46.91936,-114.06111
R_1d173VqAgSkUToW,2021,Student,6.0,,0,0,5,0,0,0,6.0,,Permit parking on campus,"Hwy 200, Coldsmoke Ave",,Female,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,25-29,,Gas - truck,Senior,Mountain Campus (Main Campus),,Student: Full Year,,,
R_22XlYVUlZ6A2gho,2021,Student,2.7,2.2476732366722074,0,0,1,0,0,0,1.0,,Permit parking on campus,2nd & Russell,,Female,Hispanic or Latino,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,25-29,,Gas- sedan,Sophomore,Missoula College,,Student: Half Year,,46.86799,-114.01855
R_3CPmgKLmfuX2DGS,2021,Student,4.0,2.319467271804705,1,0,0,0,2,0,3.0,,Permit parking on campus,Russell & Milwaukee,,Male,White or Caucasian,"No (e.g., rent from private landlord, own home or condo, live with family, etc.)",Full-time,17-24,,,Graduate Student,Mountain Campus (Main Campus),,Student: Full Year,,46.87018,-114.0185
